snapshot_time,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
1789595607,4ba9c8,THY62Y  ,Turkey,1789595607,1789595607,81.9168,27.136,11887.2,False,254.14,112.62,0,,12580.62,,False,0
1789595607,06a2c7,QTR8M   ,Qatar,1789595606,1789595606,79.1238,7.0199,10363.2,False,262.36,305.34,0,,10949.94,,False,0
1789595607,8990e6,EVA071  ,Taiwan,1789595605,1789595605,80.0838,27.5257,9753.6,False,247.19,317.28,0,,10309.86,6247,False,0
1789595607,06a062,QTR807  ,Qatar,1789595606,1789595606,70.7178,22.8157,10363.2,False,253.16,273.85,0,,11026.14,,False,0
1789595607,a7a9a0,N593MA  ,United States,1789595559,1789595561,82.806,33.1948,,True,0.06,171.56,,,,,False,0
1789595607,06a072,QTR898  ,Qatar,1789595605,1789595605,78.4414,15.2141,9448.8,False,261.59,116.51,0,,10005.06,2131,False,0
1789595607,39cf0f,AFR198  ,France,1789595607,1789595607,80.3493,25.8972,11887.2,False,260.72,129.15,0,,12573,,False,0
1789595607,7c8064,QFA5    ,Australia,1789595590,1789595591,79.6269,14.5067,11574.78,False,255.66,345.91,0,,12260.58,1456,False,0
1789595607,80139b,AIC7FM  ,India,1789595607,1789595607,81.1374,26.3044,11277.6,False,241.28,114.43,0,,11940.54,,False,0
1789595607,406c39,VIR303  ,United Kingdom,1789595607,1789595607,72.3246,31.2749,10355.58,False,237.76,263.29,0,,10911.84,,False,0
1789595607,801403,AXB135  ,India,1789595539,1789595539,77.0979,28.5623,,True,7.46,104.06,,,,,False,0
1789595607,801406,AIC112  ,India,1789595527,1789595530,74.2366,26.2944,11879.58,False,252.08,39.7,0,,12611.1,,False,0
1789595607,801454,IGO6129 ,India,1789595606,1789595606,74.752,15.4339,11879.58,False,229.77,159.01,-0.33,,12595.86,,False,0
1789595607,801435,AXB920  ,India,1789595605,1789595606,77.4464,13.2052,4389.12,False,183.73,100.65,-5.2,,4556.76,,False,0
1789595607,06a10b,QTR830  ,Qatar,1789595602,1789595606,81.4055,18.2637,12496.8,False,246.63,108.74,0,,13205.46,,False,0
1789595607,801530,FQA321  ,India,1789595606,1789595606,76.578,27.9745,7368.54,False,211.6,204.26,8.78,,7741.92,,False,0
1789595607,06a12a,QTR859  ,Qatar,1789595606,1789595606,86.9969,23.0835,10972.8,False,253.67,294.69,0,,11643.36,6302,False,0
1789595607,06a145,QTR837  ,Qatar,1789595607,1789595607,83.8943,17.6117,12192,False,255.54,286.61,0,,12915.9,,False,0
1789595607,801548,AKJ506  ,India,1789595606,1789595606,75.6049,12.3415,11277.6,False,225.43,143.44,0.33,,11948.16,,False,0
1789595607,80159f,AIC308  ,India,1789595606,1789595606,77.1738,28.0179,4229.1,False,189.86,117.95,5.53,,4381.5,,False,0
1789595607,80156e,BDA354  ,India,1789595606,1789595607,76.1581,28.0836,5021.58,False,179.51,21.34,-5.53,,5234.94,,False,0
1789595607,06a103,QTR955  ,Qatar,1789595606,1789595606,78.1771,8.3801,11582.4,False,263.18,300.68,0,,12237.72,,False,0
1789595607,885102,THA937  ,Thailand,1789595605,1789595606,84.5554,24.6369,12496.8,False,254.29,117.86,0,,13213.08,0142,False,0
1789595607,88511a,THA924  ,Thailand,1789595606,1789595607,73.9378,27.6004,12192,False,238.56,300.88,0,,12885.42,,False,0
1789595607,88510a,THA941  ,Thailand,1789595606,1789595606,96.3571,16.1639,12496.8,False,247.14,133.06,0,,13220.7,0410,False,0
1789595607,88510b,THA925  ,Thailand,1789595606,1789595606,93.6361,19.6568,12496.8,False,240.19,95.16,-0.33,,13228.32,1735,False,0
1789595607,885116,THA955  ,Thailand,1789595606,1789595606,75.773,31.1694,11887.2,False,286.16,108.66,0,,12512.04,,False,0
1789595607,885115,THA326  ,Thailand,1789595605,1789595605,92.8183,12.2559,11887.2,False,252.63,84.74,0,,,,False,0
1789595607,88516c,THA951  ,Thailand,1789595606,1789595606,95.1377,17.0197,10668,False,256.03,122.44,0,,11330.94,0715,False,0
1789595607,8013f8,IGO084  ,India,1789595456,1789595460,77.1072,28.5417,320.04,False,74.12,283.65,-3.25,,213.36,,False,0
1789595607,885156,THA350  ,Thailand,1789595605,1789595606,88.6184,22.5643,11277.6,False,259.37,125.39,0,,11971.02,7272,False,0
1789595607,885177,THA921  ,Thailand,1789595606,1789595606,88.1922,21.3833,11887.2,False,249.41,115.93,0,,12611.1,7644,False,0
1789595607,885179,THA970  ,Thailand,1789595606,1789595606,76.0589,28.3949,10363.2,False,237.99,292.63,0,,10965.18,,False,0
1789595607,885170,THA950  ,Thailand,1789595605,1789595605,74.996,27.1224,9753.6,False,247.85,292.84,0,,10340.34,,False,0
1789595607,3c64f5,DLH759  ,Germany,1789595606,1789595606,80.0398,12.9956,632.46,False,127.91,291.72,5.2,,541.02,0621,False,0
1789595607,7103d7,SVA871  ,Saudi Arabia,1789595523,1789595535,87.4623,16.6639,10363.2,False,261.53,283.65,-0.33,,11010.9,,False,0
1789595607,4246b4,AHY057  ,United Kingdom,1789595606,1789595606,76.3432,28.3514,3992.88,False,173.47,63.59,-3.9,,4137.66,,False,0
1789595607,a9aba2,ETD9682 ,United States,1789595606,1789595606,70.2537,22.9137,11887.2,False,249.09,85.97,0,,12633.96,,False,0
1789595607,151db6,AFL284  ,Russian Federation,1789595606,1789595607,77.8032,29.2617,10668,False,264.25,146.03,-0.33,,11269.98,,False,0
1789595607,7105ac,SVA857  ,Saudi Arabia,1789595606,1789595606,80.2723,13.2002,10363.2,False,260.67,296.36,0,,10995.66,2272,False,0
1789595607,77170d,EXV912  ,Sri Lanka,1789595606,1789595606,83.2259,17.2913,10972.8,False,239.84,226.83,0,,11643.36,4702,False,0
1789595607,70c10c,OMS705  ,Oman,1789595606,1789595606,75.4572,28.0906,11277.6,False,248.11,95.59,0,,11940.54,,False,0
1789595607,70c10d,OMS783  ,Oman,1789595605,1789595605,74.1417,15.7915,11277.6,False,232.34,124.99,-0.33,,11963.4,,False,0
1789595607,770453,ALK191  ,Sri Lanka,1789595597,1789595598,77.2744,24.8786,11574.78,False,232.33,352.75,0,,12283.44,,False,0
1789595607,7609f0,FJL530  ,Pakistan,1789595418,1789595493,71.9534,29.6757,10965.18,False,220.92,228.78,0,,11590.02,,False,0
1789595607,70c0fe,OMA817  ,Oman,1789595591,1789595591,89.8301,17.6408,12496.8,False,239.47,108.67,-0.33,,13228.32,4760,False,0
1789595607,77058f,ALK153  ,Sri Lanka,1789595607,1789595607,80.102,12.4164,11277.6,False,246.06,345.47,0,,11955.78,7341,False,0
1789595607,88813a,HVN18   ,Viet Nam,1789595607,1789595607,95.7047,21.5592,13106.4,False,241.56,102.17,0,,13845.54,7563,False,0
1789595607,706058,KAC283  ,Kuwait,1789595606,1789595606,88.8039,22.9399,10355.58,False,261.84,98.02,-6.83,,11003.28,0460,False,0
1789595607,706064,KAC364  ,Kuwait,1789595585,1789595585,78.6413,8.5591,8374.38,False,241.99,308.53,3.9,,8831.58,,False,0
1789595607,706072,KAC382  ,Kuwait,1789595606,1789595606,75.0975,28.5245,7307.58,False,211.03,271.82,4.55,,7680.96,,False,0
1789595607,7705c1,ALK402  ,Sri Lanka,1789595607,1789595607,94.5983,12.7699,11879.58,False,225.95,62.62,0,,,,False,0
1789595607,706130,JZR531  ,Kuwait,1789595606,1789595606,90.3989,23.8504,,True,7.46,323.44,,,,1433,False,0
1789595607,70612c,JZR432  ,Kuwait,1789595450,1789595450,73.3096,15.533,10355.58,False,240.76,298.32,0.33,,10988.04,,False,0
1789595607,70612d,JZR407  ,Kuwait,1789595606,1789595606,69.5625,23.9511,10668,False,243.65,101.57,-0.33,,11346.18,,False,0
1789595607,8880ad,HVN670  ,Viet Nam,1789595607,1789595607,94.7598,14.9391,10058.4,False,238.19,103.62,0,,,,False,0
1789595607,8880e0,HVN31   ,Viet Nam,1789595607,1789595607,74.3038,27.4784,11582.4,False,238.59,299.16,-0.65,,12260.58,,False,0
1789595607,888217,VJC910  ,Viet Nam,1789595606,1789595606,92.5014,22.2122,10058.4,False,245.94,93.84,0,,10690.86,0340,False,0
1789595607,8940dc,GFA130  ,Bahrain,1789595607,1789595607,76.0127,28.25,4267.2,False,180.8,75.33,0,,4434.84,,False,0
1789595607,7502cd,XAX605  ,Malaysia,1789595606,1789595606,85.7284,16.7961,11887.2,False,240.68,132.49,0,,12603.48,,False,0
1789595607,76cda3,SIA302  ,Singapore,1789595599,1789595600,83.984,21.5847,11529.06,False,247.15,311.29,2.28,,12222.48,2230,False,0
1789595607,76cda8,SIA314  ,Singapore,1789595606,1789595606,87.3524,18.704,10972.8,False,256.67,312.64,0,,11635.74,0174,False,0
1789595607,76cda5,SIA304  ,Singapore,1789595606,1789595606,70.7808,30.9732,12192,False,233.27,329.08,0,,12832.08,,False,0
1789595607,76cdb5,SIA309  ,Singapore,1789595605,1789595605,88.4147,17.7235,12496.8,False,247.73,135.42,0,,13205.46,4761,False,0
1789595607,76cdb2,SIA312  ,Singapore,1789595400,1789595401,70.5595,30.8936,10972.8,False,254.71,334.26,0,,11551.92,,False,0
1789595607,76cdad,SIA352  ,Singapore,1789595469,1789595469,72.693,30.6632,11582.4,False,243.46,309.34,0,,12199.62,,False,0
1789595607,8966ce,ETD402  ,United Arab Emirates,1789595607,1789595607,83.945,19.5243,11887.2,False,255.18,111.03,0.33,,12603.48,,False,0
1789595607,8966af,ABY496  ,United Arab Emirates,1789595606,1789595606,77.0382,13.8681,6835.14,False,207.22,122.43,-10.4,,7223.76,,False,0
1789595607,750447,MXD752  ,Malaysia,1789595606,1789595606,77.4678,29.313,11887.2,False,252.61,129.3,0,,12542.52,,False,0
1789595607,75041f,MXD132  ,Malaysia,1789595600,1789595602,79.1759,26.0506,10058.4,False,245.61,151.61,-0.33,,10652.76,,False,0
1789595607,750420,MXD181  ,Malaysia,1789595603,1789595603,96.4073,11.3135,11277.6,False,234.64,135.62,0,,11978.64,7777,False,0
1789595607,750423,MXD216  ,Malaysia,1789595607,1789595607,91.69,15.6578,11887.2,False,237.44,103.92,0.33,,,,False,0
1789595607,48ae00,LOT71   ,Poland,1789595605,1789595606,77.1967,28.5225,762,False,90.09,283.88,-5.2,,693.42,,False,0
1789595607,507c4c,UZB553  ,Uzbekistan,1789595605,1789595606,78.9695,26.5871,12489.18,False,255.62,154.11,-0.33,,13197.84,,False,0
1789595607,75059c,MAS119  ,Malaysia,1789595605,1789595605,93.0228,13.2416,11277.6,False,228.46,135.73,0,,,,False,0
1789595607,ab2d5c,N8191X  ,United States,1789595400,1789595400,82.8042,33.2046,,True,6.69,348.75,,,,,False,0
1789595607,86e3ec,JAL754  ,Japan,1789595606,1789595606,82.412,17.0608,11879.58,False,250.5,50,0,,12595.86,,False,0
1789595607,800b62,AXB5976 ,India,1789595606,1789595606,77.3727,28.0859,3649.98,False,148.08,22.47,-2.93,,3802.38,,False,0
1789595607,800b81,SEJ164  ,India,1789595359,1789595359,72.7404,19.2858,3200.4,False,160.72,357.06,6.18,,3032.76,,False,0
1789595607,4d20f9,VJT278R ,Malta,1789595600,1789595601,71.4938,18.6073,12192,False,253.6,295.21,0,,12931.14,,False,0
1789595607,800c42,AIC2284 ,India,1789595606,1789595606,69.5306,22.8828,10683.24,False,243.99,91.93,0,,11346.18,,False,0
1789595607,800c3a,LLR676  ,India,1789595606,1789595606,79.0539,27.8253,5486.4,False,128,306.5,0,,5753.1,,False,0
1789595607,800c4b,AIC2378 ,India,1789595606,1789595606,85.2337,20.7018,10668,False,238.11,129.92,-0.33,,11330.94,0526,False,0
1789595607,3c68cb,BCS694  ,Germany,1789595606,1789595606,93.0737,22.4628,12496.8,False,243.97,79.31,0,,13251.18,0451,False,0
1789595607,4cac10,KZR931  ,Ireland,1789595589,1789595605,75.328,31.3198,10058.4,False,264.25,92.9,-0.33,,10607.04,,False,0
1789595607,710055,SVA827  ,Saudi Arabia,1789595606,1789595606,75.9438,8.8071,10378.44,False,262.19,298.48,3.25,,10957.56,,False,0
1789595607,710053,SVA810  ,Saudi Arabia,1789595606,1789595606,89.4974,23.2944,6637.02,False,234.38,41.35,-9.43,,7002.78,5272,False,0
1789595607,710057,SVA803  ,Saudi Arabia,1789595606,1789595606,89.9823,23.357,5295.9,False,186.69,238.98,4.55,,5539.74,4727,False,0
1789595607,70e085,SEJ905  ,Cambodia,1789595606,1789595606,80.47,26.6191,10668,False,247.59,113.9,0,,11292.84,,False,0
1789595607,711486,RXI763  ,Saudi Arabia,1789595606,1789595607,70.7518,24.0781,11269.98,False,267.62,91.65,0,,11986.26,,False,0
1789595607,800bef,AIC2336 ,India,1789595607,1789595607,94.8969,18.4652,11277.6,False,230.79,125.11,0,,11993.88,0512,False,0
1789595607,0100a4,MSR511  ,Egypt,1789595607,1789595607,96.6927,15.2887,10888.98,False,244.29,290.08,4.88,,11597.64,,False,0
1789595624,80163c,IGO1477 ,India,1789595623,1789595623,70.6996,22.817,9144,False,214.49,273.85,0,,9707.88,,False,0
1789595624,801625,AIC1ZH  ,India,1789595622,1789595622,77.8145,13.2061,1386.84,False,72.54,270.41,-4.88,,1356.36,,False,0
1789595624,8851ea,THA340  ,Thailand,1789595623,1789595623,93.9955,19.6204,10073.64,False,249.44,137.59,0,,,,False,0
1789595624,8851e1,THA344  ,Thailand,1789595622,1789595623,88.9793,18.9455,10066.02,False,242.57,108.93,0,,10683.24,0377,False,0
1789595624,8014af,IGO1486 ,India,1789595496,1789595612,75.4381,14.9295,11887.2,False,228.31,126.66,0,,12603.48,,False,0
1789595624,885282,THA911  ,Thailand,1789595623,1789595624,95.5718,16.6549,11277.6,False,256.12,123.95,0,,11986.26,3461,False,0
1789595624,80174a,IGO245C ,India,1789595623,1789595624,77.2691,28.1371,2720.34,False,142.74,14.19,-4.88,,2788.92,,False,0
1789595624,80174d,VTIWT   ,India,1789595622,1789595622,77.0837,28.5612,,True,3.34,149.06,,,,,False,0
1789595624,801772,IGO1339 ,India,1789595166,1789595330,82.2099,13.3279,10668,False,238.58,116.79,0,,11315.7,0343,False,0
1789595624,80177d,IGO706  ,India,1789595623,1789595624,77.2531,25.1178,10370.82,False,240.29,358.9,0,,11003.28,,False,0
1789595624,885307,THA330  ,Thailand,1789595623,1789595623,94.3732,15.0405,10668,False,236.69,103.7,0.33,,,,False,0
1789595624,05a0af,DQA341  ,Maldives,1789595622,1789595622,82.4191,16.3012,12192,False,245.41,213.89,0,,12915.9,1537,False,0
1789595624,88530a,THA338  ,Thailand,1789595623,1789595624,96.0694,13.5988,10675.62,False,239.69,75.96,0.33,,,,False,0
1789595624,885313,THA314  ,Thailand,1789595623,1789595623,92.4627,18.5889,10668,False,241.21,127.9,-0.33,,,0420,False,0
1789595624,80052d,,India,1789595623,1789595623,76.8796,8.5345,480.06,False,110.24,357.06,3.58,,365.76,,False,0
1789595624,3c4a08,DLH761  ,Germany,1789595623,1789595623,75.4176,28.6979,6088.38,False,214.92,321.51,-0.65,,6385.56,,False,0
1789595624,80189d,AIC187  ,India,1789595623,1789595623,69.225,22.8984,10355.58,False,251.38,272.93,-0.33,,11018.52,,False,0
1789595624,70209f,BBC305  ,Bangladesh,1789595623,1789595624,87.4345,24.992,10355.58,False,255.42,288.07,-0.65,,10995.66,4773,False,0
1789595624,8017a0,IGO2369 ,India,1789595623,1789595623,77.2792,28.3823,2095.5,False,108.09,9.87,-7.48,,2118.36,,False,0
1789595624,8016d7,IGO679P ,India,1789595623,1789595623,78.8045,14.2909,9745.98,False,232.04,305.98,2.93,,10332.72,0211,False,0
1789595624,89618a,UAE363  ,United Arab Emirates,1789595623,1789595623,69.6499,22.8972,12192,False,252.68,273.97,0,,12946.38,,False,0
1789595624,896175,UAE329  ,United Arab Emirates,1789595587,1789595589,73.46,23.0906,10363.2,False,255.46,267.23,0,,10988.04,,False,0
1789595624,80183b,IGO72P  ,India,1789595621,1789595621,75.3264,27.0403,10668,False,236.7,28.85,0,,11315.7,,False,0
1789595624,80183a,IGO721  ,India,1789595620,1789595620,74.6341,15.7125,11597.64,False,235.21,354.35,0,,12306.3,,False,0
1789595624,801819,IGO626E ,India,1789595441,1789595448,77.7811,14.7333,9182.1,False,227.04,2.21,5.85,,9738.36,2704,False,0
1789595624,8a0536,GIA089  ,Indonesia,1789595622,1789595622,85.8426,16.6955,10668,False,252.69,132.52,0,,11315.7,,False,0
1789595624,8018e1,IGO426L ,India,1789595623,1789595624,76.8308,26.5357,10271.76,False,242.52,177.57,4.88,,10873.74,,False,0
1789595624,8018dd,IGO012  ,India,1789595453,1789595460,72.4765,24.5059,11887.2,False,233.37,50.1,0,,12618.72,,False,0
1789595624,7020be,UBG382  ,Bangladesh,1789595346,1789595346,90.4044,23.8475,,True,0,53.44,,,,4522,False,0
1789595624,896408,ETD498  ,United Arab Emirates,1789595624,1789595624,79.5278,12.9833,10668,False,255.32,109.79,-0.33,,11308.08,1740,False,0
1789595624,896357,ETD973  ,United Arab Emirates,1789595623,1789595623,85.196,22.9214,12496.8,False,248.8,69.17,0,,13228.32,1764,False,0
1789595624,896327,ETD476  ,United Arab Emirates,1789595623,1789595624,77.5233,10.4558,10058.4,False,252.35,110.65,0,,10645.14,,False,0
1789595624,4bb0eb,THY45M  ,Turkey,1789595622,1789595622,95.7243,11.7518,11887.2,False,246.09,137.2,0,,12603.48,5116,False,0
1789595624,4bb0fa,THY208  ,Turkey,1789595624,1789595624,95.7086,17.899,12496.8,False,238.5,126.85,0.33,,13327.38,5117,False,0
1789595624,896303,UAE3KV  ,United Arab Emirates,1789595623,1789595623,68.3796,21.2958,10363.2,False,259.4,293.62,0,,11026.14,,False,0
1789595624,896306,UAE371  ,United Arab Emirates,1789595622,1789595622,92.2983,15.5099,10972.8,False,253.16,284.23,0,,11673.84,,False,0
1789595624,896312,UAE377  ,United Arab Emirates,1789595624,1789595624,85.5333,17.1928,10363.2,False,257.51,286.48,0,,10988.04,,False,0
1789595624,80073f,AIC302  ,India,1789595623,1789595623,82.0199,25.2954,10668,False,260.84,134.28,0,,11308.08,,False,0
1789595624,780a57,CPA612  ,China,1789595624,1789595624,95.3201,13.0722,12496.8,False,234.28,72.36,0,,,,False,0
1789595624,780a58,CPA624  ,China,1789595623,1789595623,88.0062,21.0076,11277.6,False,244.59,70.08,0,,11986.26,0640,False,0
1789595624,8963ec,UAE7Q   ,United Arab Emirates,1789595623,1789595623,79.0036,14.9128,11582.4,False,262.74,296.77,0,,12260.58,2133,False,0
1789595624,8963e7,UAE374  ,United Arab Emirates,1789595591,1789595614,72.5747,23.9525,11887.2,False,258.99,94.33,0,,12626.34,,False,0
1789595624,896536,ETD473  ,United Arab Emirates,1789595616,1789595616,74.974,10.248,11574.78,False,264.88,300.2,0,,12260.58,,False,0
1789595624,896535,ETD870  ,United Arab Emirates,1789595622,1789595623,87.7964,22.8205,12496.8,False,250.72,101.84,-0.33,,13228.32,1714,False,0
1789595624,896539,ETD474  ,United Arab Emirates,1789595623,1789595623,77.1983,9.4836,11277.6,False,244.95,121.95,0,,11940.54,,False,0
1789595624,89647c,UAE75T  ,United Arab Emirates,1789595554,1789595554,75.5683,9.7846,12192,False,264.97,301.75,0,,12870.18,,False,0
1789595624,896496,ABY518  ,United Arab Emirates,1789595620,1789595621,78.2122,26.3105,11277.6,False,251.12,78.9,0,,11971.02,,False,0
1789595624,896473,UAE319  ,United Arab Emirates,1789595624,1789595624,71.8787,22.978,12192,False,253.34,267.56,0,,12931.14,,False,0
1789595624,896488,ETD401  ,United Arab Emirates,1789595621,1789595621,88.8474,17.9516,10972.8,False,261.76,288.68,-0.33,,11650.98,0711,False,0
1789595624,896451,UAE325  ,United Arab Emirates,1789595617,1789595617,73.3656,23.0706,10972.8,False,257.45,267.59,0,,11666.22,,False,0
1789595624,40688f,BAW35   ,United Kingdom,1789595623,1789595623,80.2982,13.541,3116.58,False,168.79,168.93,-8.78,,3192.78,5715,False,0
1789595624,89642e,ABY422  ,United Arab Emirates,1789595623,1789595623,76.2993,10.1473,510.54,False,80.83,87.81,-2.93,,426.72,,False,0
1789595624,89642d,ABY410  ,United Arab Emirates,1789595550,1789595550,76.2859,11.1042,6225.54,False,225.89,96.8,-9.1,,9067.8,,False,0
1789595624,8963a2,UAE9785 ,United Arab Emirates,1789595624,1789595624,91.4391,22.303,9753.6,False,251.86,276.92,0,,10355.58,5345,False,0
1789595624,8964fa,ETD410  ,United Arab Emirates,1789595622,1789595622,91.5525,14.6846,12496.8,False,249.54,135,-0.33,,,,False,0
1789595624,8964bf,ETD898  ,United Arab Emirates,1789595624,1789595624,86.9628,22.9101,11887.2,False,254.99,99.41,-0.33,,12603.48,3423,False,0
1789595624,780c01,CES2052 ,China,1789595623,1789595623,90.1891,22.5166,11277.6,False,244.6,92.53,0,,12001.5,4000,False,0
1789595624,896660,FDB570  ,United Arab Emirates,1789595624,1789595624,74.2264,14.9912,10972.8,False,244.27,326.08,0,,11635.74,,False,0
1789595624,89664c,ETD218  ,United Arab Emirates,1789595623,1789595623,77.3223,28.4608,1173.48,False,104.9,324.98,-2.93,,1135.38,,False,0
1789595624,780ab6,CPA694  ,China,1789595623,1789595623,92.6218,23.5004,11887.2,False,258.2,93.43,0,,12603.48,0513,False,0
1789595624,885963,TVJ761  ,Thailand,1789595623,1789595623,88.5316,18.0601,9448.8,False,244.68,108.89,0,,10035.54,0315,False,0
1789595624,8964b0,UAE399  ,United Arab Emirates,1789595526,1789595528,83.5409,12.6673,11582.4,False,265.04,296.27,-0.33,,12260.58,,False,0
1789595624,8964c3,ETD432  ,United Arab Emirates,1789595624,1789595624,83.6934,22.9949,11269.98,False,266.39,93.21,0,,11971.02,3407,False,0
1789595624,8964a8,UAE313  ,United Arab Emirates,1789595620,1789595623,85.268,21.9738,10363.2,False,250.79,262.22,0,,11003.28,6354,False,0
1789595624,76cc75,SIA402  ,Singapore,1789595619,1789595620,86.0481,17.9993,10972.8,False,260.89,313.64,0,,11650.98,,False,0
1789595624,484cba,KLM836  ,Kingdom of the Netherlands,1789595622,1789595622,75.5173,26.9515,9144,False,248.66,291.74,0,,9669.78,,False,0
1789595624,8965f8,ABY552  ,United Arab Emirates,1789595622,1789595623,74.1945,31.2927,7216.14,False,196.6,29.99,-6.83,,7543.8,,False,0
1789595624,76cd43,SIA306  ,Singapore,1789595624,1789595624,76.9282,24.8917,10972.8,False,250.33,300.1,0,,11628.12,,False,0
1789595624,8a08b1,UBA8502 ,Indonesia,1789595512,1789595616,96.2719,17.1403,853.44,False,111.62,197.43,-6.18,,,,False,0
1789595624,89669a,ETD6RM  ,United Arab Emirates,1789595623,1789595623,77.8362,13.1275,2506.98,False,128.64,98.97,-4.88,,2545.08,,False,0
1789595624,89668b,ABY471  ,United Arab Emirates,1789595613,1789595613,80.1915,12.9986,114.3,False,72.32,248.73,-3.58,,15.24,3433,False,0
1789595624,781fd6,CSS159  ,China,1789595623,1789595623,78.2342,28.416,4366.26,False,170.28,295.4,-7.48,,4526.28,6002,False,0
1789595624,152036,AFL292  ,Russian Federation,1789595623,1789595623,81.9526,26.5844,11277.6,False,243.84,123.56,-0.65,,11948.16,,False,0
1789595624,89408b,GFA152  ,Bahrain,1789595624,1789595624,68.563,24.1222,11887.2,False,255.75,91.38,-0.33,,12618.72,,False,0
1789595624,899087,EVA095  ,Taiwan,1789595624,1789595624,78.1302,29.4922,10965.18,False,232.06,309.51,0,,11582.4,0432,False,0
1789595624,89907e,EVA065  ,Taiwan,1789595623,1789595623,78.6671,28.054,10355.58,False,246.47,292.07,0,,10957.56,0427,False,0
1789595624,899097,EVA062  ,Taiwan,1789595623,1789595623,89.3438,20.7712,11887.2,False,263.44,125.86,-0.65,,12618.72,7112,False,0
1789595624,040143,ETH609  ,Ethiopia,1789595623,1789595623,80.3927,12.9662,9753.6,False,258.82,275.25,0,,10325.1,0740,False,0
1789595624,706214,JZR406  ,Kuwait,1789595623,1789595623,75.4459,11.8896,9044.94,False,246.19,319.15,2.93,,9555.48,,False,0
1789595624,040156,ETH3290 ,Ethiopia,1789595622,1789595623,70.8433,22.933,12496.8,False,240.84,85.96,0,,13243.56,,False,0
1789595624,040126,ETH687  ,Ethiopia,1789595622,1789595622,74.8108,28.5121,8107.68,False,193.19,273.05,2.93,,8526.78,,False,0
1789595624,8881ff,VJC1806 ,Viet Nam,1789595623,1789595623,94.0033,16.1854,10058.4,False,241.09,110.48,0,,,0374,False,0
1789595624,899017,CAL5663 ,Taiwan,1789595623,1789595623,94.177,19.3223,10363.2,False,256.65,298.36,0,,11026.14,2630,False,0
1789595624,899013,CAL063  ,Taiwan,1789595623,1789595623,77.5104,29.9291,11582.4,False,229.2,314.09,0,,12214.86,2663,False,0
1789595624,06a376,QTR842  ,Qatar,1789595623,1789595624,81.1087,13.5743,11887.2,False,238.01,110.63,0,,12573,2127,False,0
1789595624,89912f,SJX101  ,Taiwan,1789595320,1789595321,83.6539,22.9968,10972.8,False,247.84,273.21,-0.33,,11635.74,2644,False,0
1789595624,06a2e9,QTR982  ,Qatar,1789595624,1789595624,89.5218,22.5298,11887.2,False,254.53,97.08,-0.33,,12618.72,0365,False,0
1789595624,06a2f9,QTR838  ,Qatar,1789595623,1789595623,95.1114,16.5421,11887.2,False,249.22,115.3,0,,12626.34,5635,False,0
1789595624,4ba9c8,THY62Y  ,Turkey,1789595624,1789595624,81.9568,27.121,11887.2,False,253.66,112.66,-0.33,,12573,,False,0
1789595624,06a2c7,QTR8M   ,Qatar,1789595624,1789595624,79.0904,7.0435,10363.2,False,262.06,305.25,0,,10957.56,,False,0
1789595624,8990e6,EVA071  ,Taiwan,1789595623,1789595623,80.0536,27.5548,9753.6,False,247.54,317.19,0,,10309.86,6247,False,0
1789595624,06a062,QTR807  ,Qatar,1789595623,1789595623,70.6768,22.8182,10363.2,False,252.68,273.97,0,,11026.14,,False,0
1789595624,a7a9a0,N593MA  ,United States,1789595559,1789595561,82.806,33.1948,,True,0.06,171.56,,,,,False,0
1789595624,06a072,QTR898  ,Qatar,1789595621,1789595622,78.4786,15.1962,9448.8,False,261.36,116.41,0,,10005.06,2131,False,0
1789595624,39cf0f,AFR198  ,France,1789595624,1789595624,80.3833,25.8722,11887.2,False,260.32,129.23,-0.33,,12573,,False,0
1789595624,7c8064,QFA5    ,Australia,1789595590,1789595591,79.6269,14.5067,11574.78,False,255.66,345.91,0,,12260.58,1456,False,0
1789595624,80139b,AIC7FM  ,India,1789595623,1789595624,81.174,26.2895,11277.6,False,241.74,114.38,0,,11940.54,,False,0
1789595624,406c39,VIR303  ,United Kingdom,1789595623,1789595624,72.2838,31.2708,10355.58,False,237.64,263.54,0.33,,10911.84,,False,0
1789595624,801403,AXB135  ,India,1789595539,1789595539,77.0979,28.5623,,True,7.46,104.06,,,,,False,0
1789595624,801406,AIC112  ,India,1789595621,1789595621,74.3886,26.4588,11879.58,False,252.08,39.7,0.33,,12603.48,,False,0
1789595624,801454,IGO6129 ,India,1789595622,1789595623,74.7647,15.4018,11879.58,False,229.77,159.01,0,,12595.86,,False,0
1789595624,801435,AXB920  ,India,1789595623,1789595623,77.4751,13.1999,4297.68,False,183.23,100.68,-5.2,,4465.32,,False,0
1789595624,06a10b,QTR830  ,Qatar,1789595620,1789595620,81.4432,18.2515,12496.8,False,246.14,108.78,0,,13205.46,,False,0
1789595624,801530,FQA321  ,India,1789595623,1789595623,76.5626,27.9443,7505.7,False,213.43,204.34,10.08,,7886.7,,False,0
1789595624,06a12a,QTR859  ,Qatar,1789595623,1789595623,86.9585,23.0997,10972.8,False,253.45,294.59,0,,11643.36,6302,False,0
1789595624,06a145,QTR837  ,Qatar,1789595624,1789595624,83.8559,17.6227,12192,False,256.18,286.69,0,,12915.9,,False,0
